patient,cell,run,column,sign,variant,step,frame,n_steps,dt,dice_core,dice_edema,assd_core_mm,assd_edema_mm,rel_l2_log,rel_l2,max_abs_diff,mass,mass_out_of_field,ref_mass,ref_mass_out_of_field,qoi_mass,qoi_log10_mass,qoi_V_core,qoi_V_edema,qoi_log10_V_core,qoi_log10_V_edema,qoi_r95_core,qoi_r95_edema,qoi_centroid_drift,qoi_centroid_x_mm,qoi_centroid_y_mm,qoi_centroid_z_mm,qoi_R_g,qoi_anisotropy,qoi_log10_anisotropy,qoi_wm_fraction,qoi_n_core,qoi_n_edema,qoi_voxel_volume
p28,old_strong,log_lambda_plus,log_lambda,plus,,0.05,d120,2065,0.083250677030695,,0.39271043393830757,,3.5342044670290376,0.008694491287225164,0.2695081148871622,0.11439731670659536,15739.58191048889,7816.759270878162,21780.52819564082,10785.133642541594,15739.581951957589,4.196993193183842,0.0,5258.0,0.0,3.7209031708134575,0.0,13.74772708486752,8.48913067267292,126.59727634401665,103.28122978265245,96.5419283459958,22.119898526140652,1.3084709310754281,0.11676407881864512,0.6773927901481034,0.0,5258.0,1.0
p28,old_strong,log_lambda_minus,log_lambda,minus,,0.05,pre,2065,0.083250677030695,0.9469527896995709,0.963000852514919,0.36939313984168864,0.3247897476972367,0.0013377051139047884,0.06228918534703755,0.04784952182818092,5022.6574440606755,0.8291636995687016,4682.760364930712,0.8784837637240609,5022.6574441016455,3.700933559364108,3067.0,6082.0,3.4868553552769432,3.7841178164629232,8.94427190999916,11.704699910719626,1.0691098177818743,131.9475238035922,103.09299303370406,91.06376423467358,9.827967861392592,1.2691031553366368,0.10349692388565893,0.4001293181369235,3067.0,6082.0,1.0
p28,old_strong,log_lambda_minus,log_lambda,minus,,0.05,d34,2065,0.083250677030695,,,,,0.0025106588387600937,0.1555046275241606,0.010017387652684777,858.3087614536794,41.685671825677815,735.9435283821028,37.80129205726889,858.3087616809244,2.9336435458585566,0.0,0.0,0.0,0.0,0.0,0.0,2.9244275712462136,131.03072094811256,103.25991174494085,92.74685649859599,14.35503611409891,1.2983146466774451,0.11337995652901797,0.6059854706076336,0.0,0.0,1.0
p28,old_strong,log_lambda_minus,log_lambda,minus,,0.05,d55,2065,0.083250677030695,,,,,0.0037638615023838197,0.2349323443147501,0.0031565076741055416,320.3327388596552,159.81380272667943,261.2140098326648,133.6601419634028,320.33273987987275,2.505601328368856,0.0,0.0,0.0,0.0,0.0,0.0,8.046907753175937,126.8866599237999,103.27674730212705,96.20724484646887,20.258123557309958,1.3198107775563088,0.12051167048323538,0.6852478423375502,0.0,0.0,1.0
p28,old_strong,log_lambda_minus,log_lambda,minus,,0.05,d80,2065,0.083250677030695,,,,,0.0058358661495719255,0.3482372014056262,0.02452615416294454,2332.2767054544925,1076.2032116355313,1741.2094005190027,822.6315197151398,2332.2767131568244,3.3677800760474015,0.0,0.0,0.0,0.0,0.0,0.0,8.069915712012728,126.85486432333603,103.27178463117953,96.21105881327524,20.667039044589426,1.3116403960264835,0.11781478364633072,0.6823297126288438,0.0,0.0,1.0
p28,old_strong,log_lambda_minus,log_lambda,minus,,0.05,d120,2065,0.083250677030695,0.0,0.7068832427283328,,2.3254288364930122,0.008874565974102586,0.33785404317041423,0.12292475993868424,29668.473141504488,14804.733646675868,21780.52819564082,10785.133642541594,29668.47329656106,4.47229519862765,1167.0,39367.0,3.0674428427763805,4.5951433520260245,11.180339887498949,29.29163703175362,7.924205310638095,126.67473684426574,103.19358262372737,95.864906469426,22.397887280095578,1.331168018299753,0.12423287502027613,0.6791521416765195,1167.0,39367.0,1.0
p28,old_strong,log_T_r_scaled_dt_plus,log_T_r,plus,scaled_dt,0.05,pre,1995,0.08751903051610502,0.9464653397391901,0.9541346397499789,0.3724456163480554,0.4014308426073132,0.0055597264407955,0.07320386124388485,0.05075969495785604,5140.644395657843,1.386335461559045,4682.760364930712,0.8784837637240609,5140.644395698814,3.7110175625662722,3070.0,6191.0,3.4872798164430687,3.7918309476748364,8.94427190999916,11.789826122551595,1.1497863571311944,131.9389642575462,103.10327202472172,91.14351134410552,9.984600226321907,1.2820443890488267,0.10790306230075697,0.4073537851496468,3070.0,6191.0,1.0
p28,old_strong,log_T_r_scaled_dt_plus,log_T_r,plus,scaled_dt,0.05,d34,1995,0.08751903051610502,,,,,0.007005554527429742,0.09797721550202278,0.0053602154955331785,838.4124273669108,54.27412459111106,735.9435283821028,37.80129205726889,838.4124275655046,2.9234577071195194,0.0,0.0,0.0,0.0,0.0,0.0,3.169754767565635,130.89176587998008,103.26852629732493,92.95754223120714,14.71476259798384,1.299842793391537,0.11389083069835265,0.6119626947926546,0.0,0.0,1.0
p28,old_strong,log_T_r_scaled_dt_plus,log_T_r,plus,scaled_dt,0.05,d55,1995,0.08751903051610502,,,,,0.008084706138314145,0.2960703546791723,0.005808820498903057,336.36755600380354,190.79117284119266,261.2140098326648,133.6601419634028,336.3675568206127,2.5268141007606615,0.0,0.0,0.0,0.0,0.0,0.0,8.913172010890156,126.34528312905906,103.30754834374243,96.88289375346393,20.926916229984776,1.3249783353681102,0.12220877721093731,0.6949834736513508,0.0,0.0,1.0
p28,old_strong,log_T_r_scaled_dt_plus,log_T_r,plus,scaled_dt,0.05,d80,1995,0.08751903051610502,,,,,0.009895265423727826,0.2749299730085489,0.026756062778217987,2239.1375668948726,1167.4856761094456,1741.2094005190027,822.6315197151398,2239.137572506385,3.3500807774311614,0.0,0.0,0.0,0.0,0.0,0.0,8.88512037915726,126.34975352616767,103.3018795346739,96.85047061767337,21.31162984671211,1.3174767928056563,0.11974297390719413,0.6903552758475195,0.0,0.0,1.0
p28,old_strong,log_T_r_scaled_dt_plus,log_T_r,plus,scaled_dt,0.05,d120,1995,0.08751903051610502,,0.8038999607762566,,1.4886696553806296,0.01182750531974632,0.19931146059606916,0.08456542806807837,26607.718504886823,14154.586535326462,21780.52819564082,10785.133642541594,26607.718601634406,4.42500763888072,0.0,32019.0,0.0,4.505421327583281,0.0,29.274562336608895,8.459435418157696,126.4033076101266,103.23884286327522,96.33893019158411,22.74231523632645,1.3342501061765795,0.12523724603579053,0.6802953367957253,0.0,32019.0,1.0
p28,old_strong,log_T_r_fixed_dt_plus,log_T_r,plus,fixed_dt,0.05008871684779862,pre,2097,0.083250677030695,0.9463029679190256,0.9537318473488686,0.37376400791034936,0.40428911834789516,0.005616510739688025,0.07364063542767445,0.05104735685145623,5143.596143842112,1.3927958441428367,4682.760364930712,0.8784837637240609,5143.596143883139,3.7112668620607145,3071.0,6196.0,3.4874212113594742,3.792181496149679,8.94427190999916,11.789826122551595,1.150475941653698,131.93877588637005,103.10336310776421,91.14418642195558,9.986594169216684,1.2821142697504095,0.10792673384931137,0.407446383391117,3071.0,6196.0,1.0
p28,old_strong,log_T_r_fixed_dt_plus,log_T_r,plus,fixed_dt,0.05008871684779862,d34,2097,0.083250677030695,,,,,0.0070130906073449855,0.09504528925764502,0.00519197197600909,836.2678930355117,54.43411703866512,735.9435283821028,37.80129205726889,836.2678932338218,2.9223454232716355,0.0,0.0,0.0,0.0,0.0,0.0,3.1735786237423014,130.88817850350787,103.26864711297145,92.9602842717726,14.721466740130705,1.299826165287104,0.1138852749955961,0.6120997156921575,0.0,0.0,1.0
p28,old_strong,log_T_r_fixed_dt_plus,log_T_r,plus,fixed_dt,0.05008871684779862,d55,2097,0.083250677030695,,,,,0.008266282449654836,0.30304344779258197,0.005945703115123857,338.1157171959687,192.1681732531841,261.2140098326648,133.6601419634028,338.1157180154706,2.529065360321275,0.0,0.0,0.0,0.0,0.0,0.0,8.927776069475504,126.33471699982644,103.30788312049364,96.89310975240922,20.938222558981078,1.32520202046055,0.12228208935465436,0.6952056216991874,0.0,0.0,1.0
p28,old_strong,log_T_r_fixed_dt_plus,log_T_r,plus,fixed_dt,0.05008871684779862,d80,2097,0.083250677030695,,,,,0.009967841875022391,0.2773590996122375,0.027064859940323732,2241.930379829932,1171.4001757150006,1741.2094005190027,822.6315197151398,2241.930385437817,3.3506221231164033,0.0,0.0,0.0,0.0,0.0,0.0,8.898569045107045,126.3399554386633,103.3021982743523,96.85981798717711,21.321814879023705,1.3177258597331178,0.11982506884015044,0.6905535922582549,0.0,0.0,1.0
p28,old_strong,log_T_r_fixed_dt_plus,log_T_r,plus,fixed_dt,0.05008871684779862,d120,2097,0.083250677030695,,0.8019527101306154,,1.5053830255468807,0.012000080740380451,0.20194722907256563,0.08565835482877454,26668.130327362556,14205.92596735431,21780.52819564082,10785.133642541594,26668.13042420956,4.425992570436428,0.0,32149.0,0.0,4.507180977260241,0.0,29.29163703175362,8.464896358948902,126.39866803944784,103.23888529168164,96.3421198705844,22.751988601532968,1.3345604759539158,0.12533825873647217,0.6803361291079479,0.0,32149.0,1.0
p28,old_strong,log_T_r_scaled_dt_minus,log_T_r,minus,scaled_dt,0.05,pre,2139,0.07919049360120282,0.9420790180283851,0.9532987398072647,0.3895639742673338,0.3957805907172996,0.005209676195770836,0.06694693046876764,0.04848895887034582,4278.825524652216,0.5603439519264007,4682.760364930712,0.8784837637240609,4278.825524679744,3.6313245778572245,2456.0,5144.0,3.390405156480081,3.7113853790984517,8.306623862918075,10.954451150103322,0.9775387562799682,131.97636047999998,103.08410563464783,90.97362694875606,9.493429969313699,1.263157574217141,0.10145753055881254,0.3822146866455781,2456.0,5144.0,1.0
p28,old_strong,log_T_r_scaled_dt_minus,log_T_r,minus,scaled_dt,0.05,d34,2139,0.07919049360120282,,,,,0.006435879510011251,0.08251667875096196,0.004770459377652324,653.6977617294775,26.62100477394721,735.9435283821028,37.80129205726889,653.6977618629733,2.815376998026612,0.0,0.0,0.0,0.0,0.0,0.0,2.8595295996390973,131.19409273353344,103.25074182352292,92.7321331495747,14.018261424972225,1.3053058790192362,0.11571229405303173,0.5988375421550045,0.0,0.0,1.0
p28,old_strong,log_T_r_scaled_dt_minus,log_T_r,minus,scaled_dt,0.05,d55,2139,0.07919049360120282,,,,,0.007809367748244637,0.2129076633194968,0.004121659762092304,205.7996888070715,93.7624089878887,261.2140098326648,133.6601419634028,205.79968935561217,2.3134447148810047,0.0,0.0,0.0,0.0,0.0,0.0,7.582915257090677,127.33639005944455,103.27879929571088,95.97273949467764,19.81395543387174,1.312595298996029,0.11813084451656183,0.6743075641061173,0.0,0.0,1.0
p28,old_strong,log_T_r_scaled_dt_minus,log_T_r,minus,scaled_dt,0.05,d80,2139,0.07919049360120282,,,,,0.00932038060060387,0.1970924935672848,0.019462509262153413,1381.7809143367224,583.5452338759059,1741.2094005190027,822.6315197151398,1381.7809181057294,3.1404391909397065,0.0,0.0,0.0,0.0,0.0,0.0,7.64395901118203,127.2869500671383,103.2763578889179,96.01172986853337,20.229896155586125,1.3026536157039288,0.11482894926041994,0.6720814149033283,0.0,0.0,1.0
p28,old_strong,log_T_r_scaled_dt_minus,log_T_r,minus,scaled_dt,0.05,d120,2139,0.07919049360120282,,0.6997764485529575,,1.8428909268786497,0.0113468376375453,0.16471799108163152,0.08040263608218778,17902.988488943698,8147.712148678132,21780.52819564082,10785.133642541594,17902.988554066196,4.252925534008006,0.0,11582.0,0.0,4.063821056343712,0.0,24.779023386727733,7.86688412326209,126.94220858629993,103.2456498376245,96.02048735416079,21.65528712343687,1.3042543560733197,0.11536229589504221,0.6751044701057377,0.0,11582.0,1.0
p28,old_strong,log_T_r_fixed_dt_minus,log_T_r,minus,fixed_dt,0.04935211978972778,pre,2035,0.083250677030695,0.9426873682192831,0.9535896248263085,0.38527519656897785,0.39324894514767933,0.005184361052196957,0.06636112755949879,0.048054128171380495,4282.192317150199,0.5614831496023038,4682.760364930712,0.8784837637240609,4282.19231717777,3.6316661679592417,2459.0,5147.0,3.3909351071033793,3.711638538232349,8.306623862918075,10.954451150103322,0.9781309470014805,131.97626442634288,103.08415742532085,90.97421470928566,9.495108824072886,1.26322644163952,0.1014812076730927,0.38230837537693363,2459.0,5147.0,1.0
p28,old_strong,log_T_r_fixed_dt_minus,log_T_r,minus,fixed_dt,0.04935211978972778,d34,2035,0.083250677030695,,,,,0.006493594559549755,0.08483020731326411,0.004921374436233722,651.9509751690587,26.621934899365392,735.9435283821028,37.80129205726889,651.9509753023269,2.814214939357425,0.0,0.0,0.0,0.0,0.0,0.0,2.860668216227556,131.19275862868162,103.25085992353608,92.7329202898237,14.020302963577592,1.3053034473130085,0.115711484987818,0.5989047014879427,0.0,0.0,1.0
p28,old_strong,log_T_r_fixed_dt_minus,log_T_r,minus,fixed_dt,0.04935211978972778,d55,2035,0.083250677030695,,,,,0.00768986905410758,0.20998532692637353,0.0040686880319869435,206.65279423626362,94.256252458327,261.2140098326648,133.6601419634028,206.6527947869846,2.3152412830866744,0.0,0.0,0.0,0.0,0.0,0.0,7.590722947364609,127.33015953595502,103.2789059144957,95.97778189589376,19.820717220013623,1.3126278090078611,0.11814160087376664,0.6744583436297966,0.0,0.0,1.0
p28,old_strong,log_T_r_fixed_dt_minus,log_T_r,minus,fixed_dt,0.04935211978972778,d80,2035,0.083250677030695,,,,,0.009330111774648967,0.1966808018843349,0.019373474252001435,1381.9365365966357,584.3834847538635,1741.2094005190027,822.6315197151398,1381.936540365243,3.140488100344995,0.0,0.0,0.0,0.0,0.0,0.0,7.651208938145408,127.2811056376743,103.27645130166655,96.01636176523435,20.235415421590417,1.302726113049547,0.11485311863336414,0.6722191197900589,0.0,0.0,1.0
p28,old_strong,log_T_r_fixed_dt_minus,log_T_r,minus,fixed_dt,0.04935211978972778,d120,2035,0.083250677030695,,0.6996585999577026,,1.8448011698773361,0.011387857153143091,0.1645495432759569,0.08012947673754134,17902.056901200027,8153.380548158417,21780.52819564082,10785.133642541594,17902.056966283104,4.252902934766596,0.0,11579.0,0.0,4.063708559391418,0.0,24.779023386727733,7.871087498826123,126.93875817135667,103.24569532327654,96.02307922696423,21.65835828833741,1.3043760893394503,0.11540282910730758,0.6751683181352344,0.0,11579.0,1.0
